Row ID,Order ID,Order Date,Simulated Ship Date,Customer ID,Country/Region,City,State/Province,Region,Postal Code,Division,Product ID,Product Name,Factory ID,Factory,Factory Latitude,Factory Longitude,Factory Location,Factory -> State Route,Factory -> Region Route,Route ID,Customer Location,Ship Mode,Shipping Lead Time,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Order Year,Order Quarter,Order Month Number,Order Month Name,Order Week Number,Order Day,Order Day Name,Ship Year,Ship Quarter,Ship Month Number,Ship Month Name,Ship Week Number,Ship Day,Ship Day Name,Sales,Units,Cost,Gross Profit,Sales Per Unit,Cost Per Unit,Profit Margin %,Ship Date Valid,Is US Record
4540,US-2023-161473-CHO-MIL-31000,2025-04-01,2025-04-06,161473,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"New York City, New York",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,6,Sunday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
4541,US-2023-160206-CHO-SCR-58000,2025-04-01,2025-04-06,160206,United States,Milwaukee,Wisconsin,Interior,53209,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Wisconsin,Lot's O' Nuts -> Interior,R0056,"Milwaukee, Wisconsin",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,6,Sunday,3.6,1,1.1,2.5,3.6,1.1,69.44444444444444,False,True
4542,US-2023-166674-CHO-TRI-54000,2025-04-01,2025-04-04,166674,United States,Auburn,New York,Atlantic,13021,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"Auburn, New York",Second Class,,3,On Time,Good,2025,2,4,April,14,1,Tuesday,2025,2,4,April,14,4,Friday,15.0,4,5.2,9.8,3.75,1.3,65.33333333333334,False,True
4543,US-2023-123540-CHO-SCR-58000,2025-04-02,2025-04-07,123540,United States,Milwaukee,Wisconsin,Interior,53209,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Wisconsin,Lot's O' Nuts -> Interior,R0056,"Milwaukee, Wisconsin",Second Class,,5,Moderate Delay,Average,2025,2,4,April,14,2,Wednesday,2025,2,4,April,15,7,Monday,18.0,5,5.5,12.5,3.6,1.1,69.44444444444444,False,True
4544,US-2023-167682-CHO-MIL-31000,2025-04-03,2025-04-07,167682,United States,Richmond,Indiana,Interior,47374,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Indiana,Wicked Choccy's -> Interior,R0154,"Richmond, Indiana",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,14,3,Thursday,2025,2,4,April,15,7,Monday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
4545,US-2023-120796-CHO-TRI-54000,2025-04-03,2025-04-09,120796,United States,Philadelphia,Pennsylvania,Atlantic,19140,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Philadelphia, Pennsylvania",Standard Class,,6,Delayed,Average,2025,2,4,April,14,3,Thursday,2025,2,4,April,15,9,Wednesday,33.75,9,11.7,22.05,3.75,1.2999999999999998,65.33333333333333,False,True
4546,US-2023-162222-CHO-SCR-58000,2025-04-03,2025-04-04,162222,United States,Dallas,Texas,Interior,75081,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior,R0050,"Dallas, Texas",Same Day,,1,On Time,Excellent,2025,2,4,April,14,3,Thursday,2025,2,4,April,14,4,Friday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
4547,US-2023-167682-CHO-SCR-58000,2025-04-03,2025-04-10,167682,United States,Richmond,Indiana,Interior,47374,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Indiana,Lot's O' Nuts -> Interior,R0015,"Richmond, Indiana",Standard Class,,7,Delayed,Poor,2025,2,4,April,14,3,Thursday,2025,2,4,April,15,10,Thursday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
4548,US-2023-123050-CHO-FUD-51000,2025-04-04,2025-04-08,123050,United States,Troy,New York,Atlantic,12180,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"Troy, New York",Second Class,,4,Moderate Delay,Good,2025,2,4,April,14,4,Friday,2025,2,4,April,15,8,Tuesday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
4549,US-2023-167115-CHO-NUT-13000,2025-04-04,2025-04-09,167115,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,14,4,Friday,2025,2,4,April,15,9,Wednesday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
4550,US-2023-159142-CHO-MIL-31000,2025-04-04,2025-04-07,159142,United States,Springfield,Virginia,Gulf,22153,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf,R0193,"Springfield, Virginia",First Class,,3,On Time,Good,2025,2,4,April,14,4,Friday,2025,2,4,April,15,7,Monday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
4551,US-2023-123050-CHO-SCR-58000,2025-04-04,2025-04-07,123050,United States,Troy,New York,Atlantic,12180,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"Troy, New York",Second Class,,3,On Time,Good,2025,2,4,April,14,4,Friday,2025,2,4,April,15,7,Monday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
4552,US-2023-123050-CHO-NUT-13000,2025-04-04,2025-04-08,123050,United States,Troy,New York,Atlantic,12180,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"Troy, New York",Second Class,,4,Moderate Delay,Good,2025,2,4,April,14,4,Friday,2025,2,4,April,15,8,Tuesday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
4553,US-2023-159142-CHO-FUD-51000,2025-04-04,2025-04-07,159142,United States,Springfield,Virginia,Gulf,22153,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Virginia,Lot's O' Nuts -> Gulf,R0053,"Springfield, Virginia",First Class,,3,On Time,Good,2025,2,4,April,14,4,Friday,2025,2,4,April,15,7,Monday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
4554,US-2023-159695-CHO-MIL-31000,2025-04-05,2025-04-10,159695,United States,Houston,Texas,Interior,77095,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior,R0190,"Houston, Texas",Second Class,,5,Moderate Delay,Average,2025,2,4,April,14,5,Saturday,2025,2,4,April,15,10,Thursday,22.75,7,7.98,14.77,3.25,1.1400000000000001,64.92307692307692,False,True
4555,US-2023-161907-CHO-SCR-58000,2025-04-05,2025-04-12,161907,United States,Philadelphia,Pennsylvania,Atlantic,19140,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic,R0043,"Philadelphia, Pennsylvania",Standard Class,,7,Delayed,Poor,2025,2,4,April,14,5,Saturday,2025,2,4,April,15,12,Saturday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
4556,US-2023-161907-CHO-TRI-54000,2025-04-05,2025-04-09,161907,United States,Philadelphia,Pennsylvania,Atlantic,19140,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Philadelphia, Pennsylvania",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,14,5,Saturday,2025,2,4,April,15,9,Wednesday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
4557,US-2023-150140-CHO-MIL-31000,2025-04-06,2025-04-13,150140,United States,Burlington,Vermont,Atlantic,05401,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Vermont,Wicked Choccy's -> Atlantic,R0192,"Burlington, Vermont",Standard Class,,7,Delayed,Poor,2025,2,4,April,14,6,Sunday,2025,2,4,April,15,13,Sunday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
4558,US-2023-120530-CHO-FUD-51000,2025-04-07,2025-04-11,120530,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,7,Monday,2025,2,4,April,15,11,Friday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
4559,US-2023-114405-CHO-NUT-13000,2025-04-07,2025-04-13,114405,United States,Philadelphia,Pennsylvania,Atlantic,19120,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic,R0043,"Philadelphia, Pennsylvania",Standard Class,,6,Delayed,Average,2025,2,4,April,15,7,Monday,2025,2,4,April,15,13,Sunday,10.47,3,3.0,7.47,3.49,1.0,71.34670487106017,False,True
4560,US-2023-132899-CHO-FUD-51000,2025-04-07,2025-04-14,132899,United States,New York City,New York,Atlantic,10009,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,7,Monday,2025,2,4,April,16,14,Monday,7.2,2,2.4,4.8,3.6,1.2,66.66666666666666,False,True
4561,US-2023-154998-CHO-TRI-54000,2025-04-07,2025-04-09,154998,United States,Lakewood,New Jersey,Atlantic,08701,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic,R0172,"Lakewood, New Jersey",First Class,,2,On Time,Excellent,2025,2,4,April,15,7,Monday,2025,2,4,April,15,9,Wednesday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
4562,US-2023-114405-CHO-MIL-31000,2025-04-07,2025-04-14,114405,United States,Philadelphia,Pennsylvania,Atlantic,19120,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic,R0182,"Philadelphia, Pennsylvania",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,7,Monday,2025,2,4,April,16,14,Monday,9.75,3,3.42,6.33,3.25,1.14,64.92307692307693,False,True
4563,US-2023-110499-CHO-FUD-51000,2025-04-07,2025-04-09,110499,United States,San Francisco,California,Pacific,94110,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Francisco, California",First Class,,2,On Time,Excellent,2025,2,4,April,15,7,Monday,2025,2,4,April,15,9,Wednesday,10.8,3,3.6,7.2,3.6,1.2,66.66666666666666,False,True
4564,US-2023-106600-CHO-MIL-31000,2025-04-08,2025-04-09,106600,United States,Columbus,Georgia,Gulf,31907,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Georgia,Wicked Choccy's -> Gulf,R0151,"Columbus, Georgia",First Class,,1,On Time,Excellent,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,9,Wednesday,16.25,5,5.7,10.55,3.25,1.1400000000000001,64.92307692307693,False,True
4565,US-2023-138520-CHO-SCR-58000,2025-04-08,2025-04-13,138520,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,21.6,6,6.6,15.0,3.6,1.0999999999999999,69.44444444444444,False,True
4566,US-2023-130946-CHO-SCR-58000,2025-04-08,2025-04-13,130946,United States,Houston,Texas,Interior,77041,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior,R0050,"Houston, Texas",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
4567,US-2023-124233-CHO-FUD-51000,2025-04-08,2025-04-14,124233,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,18.0,5,6.0,12.0,3.6,1.2,66.66666666666666,False,True
4568,US-2023-134789-CHO-SCR-58000,2025-04-08,2025-04-13,134789,United States,Hot Springs,Arkansas,Gulf,71901,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Arkansas,Lot's O' Nuts -> Gulf,R0004,"Hot Springs, Arkansas",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
4569,US-2023-138520-CHO-MIL-31000,2025-04-08,2025-04-14,138520,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"New York City, New York",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,13.0,4,4.56,8.44,3.25,1.14,64.92307692307692,False,True
4570,US-2023-104969-CHO-FUD-51000,2025-04-08,2025-04-13,104969,United States,Troy,Ohio,Atlantic,45373,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic,R0039,"Troy, Ohio",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,21.6,6,7.2,14.4,3.6,1.2,66.66666666666666,False,True
4571,US-2023-130946-CHO-FUD-51000,2025-04-08,2025-04-13,130946,United States,Houston,Texas,Interior,77041,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior,R0050,"Houston, Texas",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,14.4,4,4.8,9.6,3.6,1.2,66.66666666666666,False,True
4572,US-2023-138520-CHO-SCR-58000,2025-04-08,2025-04-12,138520,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic,R0035,"New York City, New York",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,12,Saturday,7.2,2,2.2,5.0,3.6,1.1,69.44444444444444,False,True
4573,US-2023-104969-CHO-NUT-13000,2025-04-08,2025-04-14,104969,United States,Troy,Ohio,Atlantic,45373,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic,R0039,"Troy, Ohio",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,3.49,1,1.0,2.49,3.49,1.0,71.34670487106017,False,True
4574,US-2023-150000-CHO-SCR-58000,2025-04-08,2025-04-15,150000,United States,Smyrna,Georgia,Gulf,30080,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf,R0012,"Smyrna, Georgia",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,15,Tuesday,14.4,4,4.4,10.0,3.6,1.1,69.44444444444444,False,True
4575,US-2023-134789-CHO-TRI-54000,2025-04-08,2025-04-15,134789,United States,Hot Springs,Arkansas,Gulf,71901,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Arkansas,Wicked Choccy's -> Gulf,R0143,"Hot Springs, Arkansas",Standard Class,,7,Delayed,Poor,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,15,Tuesday,22.5,6,7.8,14.7,3.75,1.3,65.33333333333333,False,True
4576,US-2023-130477-CHO-MIL-31000,2025-04-08,2025-04-13,130477,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
4577,US-2023-134789-CHO-NUT-13000,2025-04-08,2025-04-13,134789,United States,Hot Springs,Arkansas,Gulf,71901,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Arkansas,Lot's O' Nuts -> Gulf,R0004,"Hot Springs, Arkansas",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,13,Sunday,13.96,4,4.0,9.96,3.49,1.0,71.34670487106017,False,True
4578,US-2023-138520-CHO-TRI-54000,2025-04-08,2025-04-14,138520,United States,New York City,New York,Atlantic,10035,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic,R0174,"New York City, New York",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,18.75,5,6.5,12.25,3.75,1.3,65.33333333333333,False,True
4579,US-2023-130477-CHO-SCR-58000,2025-04-08,2025-04-14,130477,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,10.8,3,3.3,7.5,3.6,1.0999999999999999,69.44444444444444,False,True
4580,US-2023-130477-CHO-TRI-54000,2025-04-08,2025-04-12,130477,United States,Los Angeles,California,Pacific,90032,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"Los Angeles, California",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,8,Tuesday,2025,2,4,April,15,12,Saturday,7.5,2,2.6,4.9,3.75,1.3,65.33333333333334,False,True
4581,US-2023-130946-CHO-FUD-51000,2025-04-08,2025-04-14,130946,United States,Houston,Texas,Interior,77041,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior,R0050,"Houston, Texas",Standard Class,,6,Delayed,Average,2025,2,4,April,15,8,Tuesday,2025,2,4,April,16,14,Monday,32.4,9,10.8,21.6,3.5999999999999996,1.2000000000000002,66.66666666666667,False,True
4582,US-2023-117681-CHO-SCR-58000,2025-04-09,2025-04-13,117681,United States,Los Angeles,California,Pacific,90004,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"Los Angeles, California",Standard Class,,4,Moderate Delay,Good,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,13,Sunday,18.0,5,5.5,12.5,3.6,1.1,69.44444444444444,False,True
4583,US-2023-128517-CHO-NUT-13000,2025-04-09,2025-04-12,128517,United States,Detroit,Michigan,Interior,48227,Chocolate,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior,R0024,"Detroit, Michigan",Second Class,,3,On Time,Good,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,12,Saturday,6.98,2,2.0,4.98,3.49,1.0,71.34670487106017,False,True
4584,US-2023-126809-CHO-SCR-58000,2025-04-09,2025-04-15,126809,United States,Seattle,Washington,Pacific,98103,Chocolate,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific,R0054,"Seattle, Washington",Standard Class,,6,Delayed,Average,2025,2,4,April,15,9,Wednesday,2025,2,4,April,16,15,Tuesday,32.4,9,9.9,22.5,3.5999999999999996,1.1,69.44444444444444,False,True
4585,US-2023-128517-CHO-MIL-31000,2025-04-09,2025-04-12,128517,United States,Detroit,Michigan,Interior,48227,Chocolate,CHO-MIL-31000,Wonka Bar - Milk Chocolate,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior,R0163,"Detroit, Michigan",Second Class,,3,On Time,Good,2025,2,4,April,15,9,Wednesday,2025,2,4,April,15,12,Saturday,6.5,2,2.28,4.22,3.25,1.14,64.92307692307692,False,True
4586,US-2023-123358-CHO-TRI-54000,2025-04-10,2025-04-15,123358,United States,San Francisco,California,Pacific,94122,Chocolate,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,F002,Wicked Choccy's,32.076176,-81.088371,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific,R0145,"San Francisco, California",Standard Class,,5,Moderate Delay,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,15,Tuesday,11.25,3,3.9,7.35,3.75,1.3,65.33333333333333,False,True
4587,US-2023-109652-CHO-FUD-51000,2025-04-10,2025-04-16,109652,United States,Chicago,Illinois,Interior,60653,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior,R0014,"Chicago, Illinois",Standard Class,,6,Delayed,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,16,Wednesday,14.4,4,4.8,9.6,3.6,1.2,66.66666666666666,False,True
4588,US-2023-123358-CHO-FUD-51000,2025-04-10,2025-04-16,123358,United States,San Francisco,California,Pacific,94122,Chocolate,CHO-FUD-51000,Wonka Bar - Fudge Mallows,F001,Lot's O' Nuts,32.881893,-111.768036,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific,R0006,"San Francisco, California",Standard Class,,6,Delayed,Average,2025,2,4,April,15,10,Thursday,2025,2,4,April,16,16,Wednesday,14.4,4,4.8,9.6,3.6,1.2,66.66666666666666,False,True
