Order ID,State/Province,Region,City,Order Date,Factory,Ship Mode,Sales,Gross Profit,Profit Margin %,Shipping Lead Time (Simulated),Delay Status,Route Efficiency Score,Units,Cost
US-2023-102092-CHO-NUT-13000,Virginia,Gulf,Springfield,2025-12-09,Lot's O' Nuts,First Class,24.43,17.43,71.35,2,On Time,Excellent,7,7.00
US-2023-137330-CHO-NUT-13000,Nebraska,Interior,Fremont,2025-12-09,Lot's O' Nuts,Standard Class,24.43,17.43,71.35,7,Delayed,Poor,7,7.00
US-2023-133340-CHO-FUD-51000,Michigan,Interior,Jackson,2025-12-09,Lot's O' Nuts,Standard Class,3.60,2.40,66.67,4,Moderate Delay,Good,1,1.20
US-2023-131114-CHO-SCR-58000,Illinois,Interior,Chicago,2025-12-09,Lot's O' Nuts,Second Class,7.20,5.00,69.44,3,On Time,Good,2,2.20
US-2023-137330-CHO-SCR-58000,Nebraska,Interior,Fremont,2025-12-09,Lot's O' Nuts,Standard Class,25.20,17.50,69.44,4,Moderate Delay,Good,7,7.70
US-2023-128923-CHO-SCR-58000,Texas,Interior,Fort Worth,2025-12-09,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,7,Delayed,Poor,1,1.10
US-2023-149503-CHO-MIL-31000,California,Pacific,Stockton,2025-12-09,Wicked Choccy's,First Class,26.00,16.88,64.92,1,On Time,Excellent,8,9.12
US-2023-161844-CHO-SCR-58000,Tennessee,Gulf,Franklin,2025-12-09,Lot's O' Nuts,Second Class,7.20,5.00,69.44,5,Moderate Delay,Average,2,2.20
US-2023-141082-CHO-FUD-51000,Massachusetts,Atlantic,Lawrence,2025-12-09,Lot's O' Nuts,Standard Class,3.60,2.40,66.67,6,Delayed,Average,1,1.20
US-2023-141082-CHO-FUD-51000,Massachusetts,Atlantic,Lawrence,2025-12-09,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,4,Moderate Delay,Good,4,4.80
US-2023-128923-CHO-SCR-58000,Texas,Interior,Fort Worth,2025-12-09,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,7,Delayed,Poor,2,2.20
US-2023-131114-CHO-MIL-31000,Illinois,Interior,Chicago,2025-12-09,Wicked Choccy's,Second Class,9.75,6.33,64.92,3,On Time,Good,3,3.42
US-2023-131114-CHO-MIL-31000,Illinois,Interior,Chicago,2025-12-09,Wicked Choccy's,Second Class,13.00,8.44,64.92,3,On Time,Good,4,4.56
US-2023-133340-CHO-NUT-13000,Michigan,Interior,Jackson,2025-12-09,Lot's O' Nuts,Standard Class,6.98,4.98,71.35,6,Delayed,Average,2,2.00
US-2023-159989-CHO-FUD-51000,Tennessee,Gulf,Franklin,2025-12-09,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,5,Moderate Delay,Average,3,3.60
US-2023-133340-CHO-TRI-54000,Michigan,Interior,Jackson,2025-12-09,Wicked Choccy's,Standard Class,3.75,2.45,65.33,5,Moderate Delay,Average,1,1.30
CA-2023-141082-CHO-FUD-51000,Quebec,Atlantic,Montreal,2025-12-09,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,4,Moderate Delay,Good,3,3.60
CA-2023-141082-CHO-FUD-51000,Quebec,Atlantic,Montreal,2025-12-09,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,6,Delayed,Average,2,2.40
US-2023-154739-CHO-FUD-51000,California,Pacific,San Francisco,2025-12-10,Lot's O' Nuts,Second Class,7.20,4.80,66.67,3,On Time,Good,2,2.40
US-2023-143448-CHO-FUD-51000,Indiana,Interior,Greenwood,2025-12-10,Lot's O' Nuts,Same Day,18.00,12.00,66.67,0,On Time,Excellent,5,6.00
US-2023-128412-CHO-FUD-51000,Washington,Pacific,Seattle,2025-12-10,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,6,Delayed,Average,3,3.60
US-2023-128412-CHO-MIL-31000,Washington,Pacific,Seattle,2025-12-10,Wicked Choccy's,Standard Class,9.75,6.33,64.92,5,Moderate Delay,Average,3,3.42
US-2023-128412-CHO-TRI-54000,Washington,Pacific,Seattle,2025-12-10,Wicked Choccy's,Standard Class,11.25,7.35,65.33,6,Delayed,Average,3,3.90
US-2023-144309-CHO-SCR-58000,New York,Atlantic,Watertown,2025-12-10,Lot's O' Nuts,Standard Class,18.00,12.50,69.44,4,Moderate Delay,Good,5,5.50
US-2023-146941-CHO-SCR-58000,New York,Atlantic,New York City,2025-12-10,Lot's O' Nuts,First Class,14.40,10.00,69.44,2,On Time,Excellent,4,4.40
US-2023-147123-CHO-SCR-58000,California,Pacific,Long Beach,2025-12-10,Lot's O' Nuts,First Class,43.20,30.00,69.44,3,On Time,Good,12,13.20
US-2023-127194-CHO-FUD-51000,New York,Atlantic,New York City,2025-12-10,Lot's O' Nuts,Standard Class,32.40,21.60,66.67,5,Moderate Delay,Average,9,10.80
US-2023-128412-CHO-MIL-31000,Washington,Pacific,Seattle,2025-12-10,Wicked Choccy's,Standard Class,13.00,8.44,64.92,5,Moderate Delay,Average,4,4.56
US-2023-144309-CHO-MIL-31000,New York,Atlantic,Watertown,2025-12-10,Wicked Choccy's,Standard Class,6.50,4.22,64.92,6,Delayed,Average,2,2.28
US-2023-100587-OTH-GUM-21000,New York,Atlantic,New York City,2025-12-10,Secret Factory,Standard Class,1.25,0.65,52.00,6,Delayed,Average,1,0.60
US-2023-146941-CHO-TRI-54000,New York,Atlantic,New York City,2025-12-10,Wicked Choccy's,First Class,22.50,14.70,65.33,1,On Time,Excellent,6,7.80
US-2023-128412-CHO-NUT-13000,Washington,Pacific,Seattle,2025-12-10,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,6,Delayed,Average,5,5.00
CA-2023-124626-CHO-SCR-58000,Newfoundland and Labrador,Atlantic,St. John's,2025-12-10,Lot's O' Nuts,Standard Class,28.80,20.00,69.44,4,Moderate Delay,Good,8,8.80
US-2023-162187-CHO-SCR-58000,Ohio,Atlantic,Columbus,2025-12-11,Lot's O' Nuts,Same Day,18.00,12.50,69.44,1,On Time,Excellent,5,5.50
US-2023-165330-CHO-MIL-31000,California,Pacific,Anaheim,2025-12-11,Wicked Choccy's,Same Day,16.25,10.55,64.92,1,On Time,Excellent,5,5.70
US-2023-143609-CHO-TRI-54000,Oregon,Pacific,Portland,2025-12-11,Wicked Choccy's,First Class,18.75,12.25,65.33,2,On Time,Excellent,5,6.50
US-2023-160745-CHO-TRI-54000,Washington,Pacific,Vancouver,2025-12-11,Wicked Choccy's,Second Class,15.00,9.80,65.33,5,Moderate Delay,Average,4,5.20
US-2023-162187-CHO-FUD-51000,Ohio,Atlantic,Columbus,2025-12-11,Lot's O' Nuts,Same Day,10.80,7.20,66.67,0,On Time,Excellent,3,3.60
US-2023-165330-CHO-NUT-13000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,24.43,17.43,71.35,1,On Time,Excellent,7,7.00
US-2023-162187-CHO-NUT-13000,Ohio,Atlantic,Columbus,2025-12-11,Lot's O' Nuts,Same Day,13.96,9.96,71.35,1,On Time,Excellent,4,4.00
US-2023-165330-CHO-SCR-58000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,7.20,5.00,69.44,1,On Time,Excellent,2,2.20
US-2023-151260-CHO-SCR-58000,Ohio,Atlantic,Springfield,2025-12-11,Lot's O' Nuts,First Class,14.40,10.00,69.44,3,On Time,Good,4,4.40
US-2023-165330-CHO-TRI-54000,California,Pacific,Anaheim,2025-12-11,Wicked Choccy's,Same Day,7.50,4.90,65.33,1,On Time,Excellent,2,2.60
US-2023-132857-CHO-FUD-51000,Tennessee,Gulf,Smyrna,2025-12-11,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,6,Delayed,Average,3,3.60
US-2023-165330-CHO-NUT-13000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,10.47,7.47,71.35,1,On Time,Excellent,3,3.00
US-2023-165330-CHO-NUT-13000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,6.98,4.98,71.35,1,On Time,Excellent,2,2.00
US-2023-165330-CHO-TRI-54000,California,Pacific,Anaheim,2025-12-11,Wicked Choccy's,Same Day,33.75,22.05,65.33,0,On Time,Excellent,9,11.70
US-2023-165330-CHO-SCR-58000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,18.00,12.50,69.44,0,On Time,Excellent,5,5.50
US-2023-105816-CHO-NUT-13000,New York,Atlantic,New York City,2025-12-11,Lot's O' Nuts,Standard Class,24.43,17.43,71.35,4,Moderate Delay,Good,7,7.00
US-2023-165330-CHO-FUD-51000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,3.60,2.40,66.67,0,On Time,Excellent,1,1.20
US-2023-165330-CHO-SCR-58000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,10.80,7.50,69.44,0,On Time,Excellent,3,3.30
US-2023-148803-CHO-MIL-31000,Florida,Gulf,Homestead,2025-12-11,Wicked Choccy's,Same Day,9.75,6.33,64.92,0,On Time,Excellent,3,3.42
US-2023-162187-CHO-MIL-31000,Ohio,Atlantic,Columbus,2025-12-11,Wicked Choccy's,Same Day,16.25,10.55,64.92,0,On Time,Excellent,5,5.70
US-2023-135720-CHO-TRI-54000,Colorado,Pacific,Aurora,2025-12-11,Wicked Choccy's,Second Class,11.25,7.35,65.33,5,Moderate Delay,Average,3,3.90
US-2023-162187-CHO-FUD-51000,Ohio,Atlantic,Columbus,2025-12-11,Lot's O' Nuts,Same Day,7.20,4.80,66.67,0,On Time,Excellent,2,2.40
US-2023-165330-CHO-SCR-58000,California,Pacific,Anaheim,2025-12-11,Lot's O' Nuts,Same Day,14.40,10.00,69.44,1,On Time,Excellent,4,4.40
US-2023-160745-CHO-SCR-58000,Washington,Pacific,Vancouver,2025-12-11,Lot's O' Nuts,Second Class,14.40,10.00,69.44,4,Moderate Delay,Good,4,4.40
US-2023-135720-CHO-FUD-51000,Colorado,Pacific,Aurora,2025-12-11,Lot's O' Nuts,Second Class,18.00,12.00,66.67,3,On Time,Good,5,6.00
US-2023-135720-CHO-FUD-51000,Colorado,Pacific,Aurora,2025-12-11,Lot's O' Nuts,Second Class,14.40,9.60,66.67,5,Moderate Delay,Average,4,4.80
US-2023-105816-CHO-NUT-13000,New York,Atlantic,New York City,2025-12-11,Lot's O' Nuts,Standard Class,17.45,12.45,71.35,7,Delayed,Poor,5,5.00
US-2023-160745-OTH-GUM-21000,Washington,Pacific,Vancouver,2025-12-11,Secret Factory,Second Class,3.75,1.95,52.00,5,Moderate Delay,Average,3,1.80
US-2023-139395-CHO-MIL-31000,Michigan,Interior,Jackson,2025-12-12,Wicked Choccy's,Standard Class,13.00,8.44,64.92,7,Delayed,Poor,4,4.56
US-2023-136686-CHO-MIL-31000,California,Pacific,Pasadena,2025-12-12,Wicked Choccy's,Standard Class,19.50,12.66,64.92,6,Delayed,Average,6,6.84
US-2023-169824-CHO-MIL-31000,New York,Atlantic,New York City,2025-12-12,Wicked Choccy's,Standard Class,16.25,10.55,64.92,6,Delayed,Average,5,5.70
US-2023-136686-CHO-SCR-58000,California,Pacific,Pasadena,2025-12-12,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,4,Moderate Delay,Good,3,3.30
US-2023-169824-CHO-FUD-51000,New York,Atlantic,New York City,2025-12-12,Lot's O' Nuts,Standard Class,25.20,16.80,66.67,7,Delayed,Poor,7,8.40
US-2023-139395-CHO-MIL-31000,Michigan,Interior,Jackson,2025-12-12,Wicked Choccy's,Standard Class,16.25,10.55,64.92,6,Delayed,Average,5,5.70
US-2023-108777-CHO-FUD-51000,Ohio,Atlantic,Lorain,2025-12-12,Lot's O' Nuts,Same Day,10.80,7.20,66.67,0,On Time,Excellent,3,3.60
US-2023-169369-CHO-MIL-31000,Georgia,Gulf,Columbus,2025-12-12,Wicked Choccy's,Standard Class,13.00,8.44,64.92,5,Moderate Delay,Average,4,4.56
US-2023-139395-CHO-FUD-51000,Michigan,Interior,Jackson,2025-12-12,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,6,Delayed,Average,2,2.40
US-2023-169824-OTH-LIC-15000,New York,Atlantic,New York City,2025-12-12,Secret Factory,Standard Class,80.00,40.00,50.00,4,Moderate Delay,Good,4,40.00
US-2023-169369-CHO-TRI-54000,Georgia,Gulf,Columbus,2025-12-12,Wicked Choccy's,Standard Class,18.75,12.25,65.33,7,Delayed,Poor,5,6.50
US-2023-108777-CHO-TRI-54000,Ohio,Atlantic,Lorain,2025-12-12,Wicked Choccy's,Same Day,22.50,14.70,65.33,0,On Time,Excellent,6,7.80
US-2023-139395-CHO-FUD-51000,Michigan,Interior,Jackson,2025-12-12,Lot's O' Nuts,Standard Class,25.20,16.80,66.67,4,Moderate Delay,Good,7,8.40
CA-2023-155586-CHO-SCR-58000,Alberta,Pacific,Calgary,2025-12-12,Lot's O' Nuts,Second Class,3.60,2.50,69.44,3,On Time,Good,1,1.10
CA-2023-155586-CHO-SCR-58000,Alberta,Pacific,Calgary,2025-12-12,Lot's O' Nuts,Second Class,14.40,10.00,69.44,5,Moderate Delay,Average,4,4.40
CA-2023-155586-CHO-NUT-13000,Alberta,Pacific,Calgary,2025-12-12,Lot's O' Nuts,Second Class,13.96,9.96,71.35,3,On Time,Good,4,4.00
US-2023-142958-CHO-SCR-58000,California,Pacific,Torrance,2025-12-13,Lot's O' Nuts,Standard Class,14.40,10.00,69.44,6,Delayed,Average,4,4.40
US-2023-102792-CHO-TRI-54000,California,Pacific,Riverside,2025-12-13,Wicked Choccy's,Standard Class,11.25,7.35,65.33,7,Delayed,Poor,3,3.90
US-2023-142958-CHO-FUD-51000,California,Pacific,Torrance,2025-12-13,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,4,Moderate Delay,Good,2,2.40
US-2023-100153-CHO-MIL-31000,Oklahoma,Interior,Norman,2025-12-13,Wicked Choccy's,Standard Class,13.00,8.44,64.92,7,Delayed,Poor,4,4.56
US-2023-146325-CHO-TRI-54000,California,Pacific,San Diego,2025-12-14,Wicked Choccy's,First Class,7.50,4.90,65.33,1,On Time,Excellent,2,2.60
US-2023-146143-CHO-MIL-31000,Mississippi,Gulf,Jackson,2025-12-14,Wicked Choccy's,Standard Class,19.50,12.66,64.92,6,Delayed,Average,6,6.84
US-2023-129126-CHO-TRI-54000,New York,Atlantic,New York City,2025-12-14,Wicked Choccy's,Standard Class,15.00,9.80,65.33,4,Moderate Delay,Good,4,5.20
US-2023-129126-CHO-SCR-58000,New York,Atlantic,New York City,2025-12-14,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,4,Moderate Delay,Good,2,2.20
US-2023-129126-CHO-SCR-58000,New York,Atlantic,New York City,2025-12-14,Lot's O' Nuts,Standard Class,21.60,15.00,69.44,7,Delayed,Poor,6,6.60
US-2023-129126-CHO-MIL-31000,New York,Atlantic,New York City,2025-12-14,Wicked Choccy's,Standard Class,6.50,4.22,64.92,7,Delayed,Poor,2,2.28
US-2023-129126-CHO-TRI-54000,New York,Atlantic,New York City,2025-12-14,Wicked Choccy's,Standard Class,7.50,4.90,65.33,7,Delayed,Poor,2,2.60
US-2023-146325-CHO-MIL-31000,California,Pacific,San Diego,2025-12-14,Wicked Choccy's,First Class,32.50,21.10,64.92,3,On Time,Good,10,11.40
US-2023-129126-CHO-SCR-58000,New York,Atlantic,New York City,2025-12-14,Lot's O' Nuts,Standard Class,3.60,2.50,69.44,5,Moderate Delay,Average,1,1.10
US-2023-116442-CHO-SCR-58000,California,Pacific,Los Angeles,2025-12-15,Lot's O' Nuts,Standard Class,7.20,5.00,69.44,4,Moderate Delay,Good,2,2.20
US-2023-142335-CHO-FUD-51000,Michigan,Interior,Detroit,2025-12-15,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,5,Moderate Delay,Average,3,3.60
US-2023-127334-CHO-MIL-31000,Oregon,Pacific,Springfield,2025-12-15,Wicked Choccy's,Standard Class,9.75,6.33,64.92,6,Delayed,Average,3,3.42
US-2023-127334-CHO-TRI-54000,Oregon,Pacific,Springfield,2025-12-15,Wicked Choccy's,Standard Class,7.50,4.90,65.33,5,Moderate Delay,Average,2,2.60
US-2023-113600-CHO-FUD-51000,Ohio,Atlantic,Cuyahoga Falls,2025-12-15,Lot's O' Nuts,Second Class,10.80,7.20,66.67,4,Moderate Delay,Good,3,3.60
US-2023-100307-OTH-LIC-15000,Arkansas,Gulf,Fayetteville,2025-12-15,Secret Factory,Standard Class,60.00,30.00,50.00,4,Moderate Delay,Good,3,30.00
US-2023-142335-CHO-MIL-31000,Michigan,Interior,Detroit,2025-12-15,Wicked Choccy's,Standard Class,9.75,6.33,64.92,5,Moderate Delay,Average,3,3.42
CA-2023-135480-CHO-MIL-31000,Quebec,Atlantic,Quebec City,2025-12-15,Wicked Choccy's,Standard Class,6.50,4.22,64.92,4,Moderate Delay,Good,2,2.28
CA-2023-135480-CHO-MIL-31000,Quebec,Atlantic,Quebec City,2025-12-15,Wicked Choccy's,Standard Class,16.25,10.55,64.92,4,Moderate Delay,Good,5,5.70
US-2023-118332-CHO-MIL-31000,California,Pacific,Apple Valley,2025-12-16,Wicked Choccy's,Standard Class,16.25,10.55,64.92,4,Moderate Delay,Good,5,5.70
US-2023-130442-CHO-MIL-31000,North Carolina,Gulf,Goldsboro,2025-12-16,Wicked Choccy's,First Class,9.75,6.33,64.92,2,On Time,Excellent,3,3.42
US-2023-100419-CHO-MIL-31000,Illinois,Interior,Chicago,2025-12-16,Wicked Choccy's,Second Class,9.75,6.33,64.92,4,Moderate Delay,Good,3,3.42
US-2023-104794-OTH-KAZ-38000,New York,Atlantic,New York City,2025-12-16,The Other Factory,First Class,6.50,0.50,7.69,1,On Time,Excellent,2,6.00
US-2023-155446-CHO-SCR-58000,California,Pacific,San Diego,2025-12-16,Lot's O' Nuts,Standard Class,25.20,17.50,69.44,6,Delayed,Average,7,7.70
US-2023-155530-CHO-TRI-54000,California,Pacific,San Francisco,2025-12-17,Wicked Choccy's,Standard Class,22.50,14.70,65.33,4,Moderate Delay,Good,6,7.80
US-2023-117121-CHO-FUD-51000,Michigan,Interior,Detroit,2025-12-17,Lot's O' Nuts,Standard Class,46.80,31.20,66.67,4,Moderate Delay,Good,13,15.60
US-2023-131639-CHO-NUT-13000,New Mexico,Pacific,Carlsbad,2025-12-17,Lot's O' Nuts,Standard Class,3.49,2.49,71.35,4,Moderate Delay,Good,1,1.00
US-2023-131639-CHO-FUD-51000,New Mexico,Pacific,Carlsbad,2025-12-17,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,5,Moderate Delay,Average,2,2.40
US-2023-147109-CHO-FUD-51000,Texas,Interior,Arlington,2025-12-17,Lot's O' Nuts,Standard Class,36.00,24.00,66.67,7,Delayed,Poor,10,12.00
US-2023-155383-CHO-MIL-31000,Washington,Pacific,Seattle,2025-12-17,Wicked Choccy's,Standard Class,9.75,6.33,64.92,4,Moderate Delay,Good,3,3.42
US-2023-147109-CHO-NUT-13000,Texas,Interior,Arlington,2025-12-17,Lot's O' Nuts,Standard Class,10.47,7.47,71.35,5,Moderate Delay,Average,3,3.00
US-2023-138597-CHO-MIL-31000,Nebraska,Interior,Omaha,2025-12-18,Wicked Choccy's,First Class,9.75,6.33,64.92,1,On Time,Excellent,3,3.42
US-2023-147067-CHO-FUD-51000,Minnesota,Interior,Minneapolis,2025-12-18,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,5,Moderate Delay,Average,3,3.60
US-2023-133795-CHO-FUD-51000,California,Pacific,San Diego,2025-12-18,Lot's O' Nuts,Standard Class,14.40,9.60,66.67,6,Delayed,Average,4,4.80
US-2023-145919-CHO-NUT-13000,California,Pacific,Los Angeles,2025-12-18,Lot's O' Nuts,Standard Class,27.92,19.92,71.35,5,Moderate Delay,Average,8,8.00
US-2023-145261-CHO-NUT-13000,Oregon,Pacific,Salem,2025-12-18,Lot's O' Nuts,First Class,17.45,12.45,71.35,2,On Time,Excellent,5,5.00
US-2023-112697-CHO-FUD-51000,Florida,Gulf,Tamarac,2025-12-18,Lot's O' Nuts,Second Class,7.20,4.80,66.67,5,Moderate Delay,Average,2,2.40
US-2023-145261-CHO-TRI-54000,Oregon,Pacific,Salem,2025-12-18,Wicked Choccy's,First Class,15.00,9.80,65.33,3,On Time,Good,4,5.20
US-2023-112697-CHO-NUT-13000,Florida,Gulf,Tamarac,2025-12-18,Lot's O' Nuts,Second Class,24.43,17.43,71.35,4,Moderate Delay,Good,7,7.00
US-2023-101546-CHO-FUD-51000,New Jersey,Atlantic,Morristown,2025-12-18,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,6,Delayed,Average,2,2.40
US-2023-145261-CHO-MIL-31000,Oregon,Pacific,Salem,2025-12-18,Wicked Choccy's,First Class,13.00,8.44,64.92,3,On Time,Good,4,4.56
US-2023-145261-OTH-LIC-15000,Oregon,Pacific,Salem,2025-12-18,Secret Factory,First Class,40.00,20.00,50.00,3,On Time,Good,2,20.00
US-2023-145919-CHO-TRI-54000,California,Pacific,Los Angeles,2025-12-18,Wicked Choccy's,Standard Class,22.50,14.70,65.33,5,Moderate Delay,Average,6,7.80
US-2023-150945-CHO-FUD-51000,New York,Atlantic,New York City,2025-12-18,Lot's O' Nuts,Second Class,14.40,9.60,66.67,3,On Time,Good,4,4.80
US-2023-112697-CHO-SCR-58000,Florida,Gulf,Tamarac,2025-12-18,Lot's O' Nuts,Second Class,18.00,12.50,69.44,3,On Time,Good,5,5.50
US-2023-145919-CHO-FUD-51000,California,Pacific,Los Angeles,2025-12-18,Lot's O' Nuts,Standard Class,18.00,12.00,66.67,7,Delayed,Poor,5,6.00
US-2023-145261-CHO-SCR-58000,Oregon,Pacific,Salem,2025-12-18,Lot's O' Nuts,First Class,10.80,7.50,69.44,2,On Time,Excellent,3,3.30
US-2023-133795-CHO-MIL-31000,California,Pacific,San Diego,2025-12-18,Wicked Choccy's,Standard Class,6.50,4.22,64.92,5,Moderate Delay,Average,2,2.28
US-2023-133795-CHO-FUD-51000,California,Pacific,San Diego,2025-12-18,Lot's O' Nuts,Standard Class,10.80,7.20,66.67,5,Moderate Delay,Average,3,3.60
US-2023-139934-CHO-TRI-54000,California,Pacific,San Francisco,2025-12-18,Wicked Choccy's,First Class,26.25,17.15,65.33,1,On Time,Excellent,7,9.10
US-2023-145261-CHO-MIL-31000,Oregon,Pacific,Salem,2025-12-18,Wicked Choccy's,First Class,9.75,6.33,64.92,3,On Time,Good,3,3.42
US-2023-118129-CHO-FUD-51000,Pennsylvania,Atlantic,Reading,2025-12-19,Lot's O' Nuts,Second Class,18.00,12.00,66.67,4,Moderate Delay,Good,5,6.00
US-2023-134936-CHO-FUD-51000,Arizona,Pacific,Tucson,2025-12-19,Lot's O' Nuts,Standard Class,21.60,14.40,66.67,7,Delayed,Poor,6,7.20
US-2023-141523-CHO-NUT-13000,New York,Atlantic,New York City,2025-12-19,Lot's O' Nuts,Second Class,6.98,4.98,71.35,3,On Time,Good,2,2.00
US-2023-134936-CHO-MIL-31000,Arizona,Pacific,Tucson,2025-12-19,Wicked Choccy's,Standard Class,19.50,12.66,64.92,5,Moderate Delay,Average,6,6.84
US-2023-141523-CHO-NUT-13000,New York,Atlantic,New York City,2025-12-19,Lot's O' Nuts,Second Class,10.47,7.47,71.35,3,On Time,Good,3,3.00
US-2023-108364-CHO-TRI-54000,Illinois,Interior,Chicago,2025-12-19,Wicked Choccy's,Standard Class,18.75,12.25,65.33,7,Delayed,Poor,5,6.50
US-2023-134936-CHO-TRI-54000,Arizona,Pacific,Tucson,2025-12-19,Wicked Choccy's,Standard Class,7.50,4.90,65.33,6,Delayed,Average,2,2.60
US-2023-151155-CHO-MIL-31000,Mississippi,Gulf,Jackson,2025-12-20,Wicked Choccy's,Standard Class,13.00,8.44,64.92,6,Delayed,Average,4,4.56
US-2023-151155-CHO-TRI-54000,Mississippi,Gulf,Jackson,2025-12-20,Wicked Choccy's,Standard Class,7.50,4.90,65.33,5,Moderate Delay,Average,2,2.60
US-2023-157840-CHO-TRI-54000,Nebraska,Interior,Fremont,2025-12-20,Wicked Choccy's,Second Class,18.75,12.25,65.33,3,On Time,Good,5,6.50
US-2023-168536-CHO-MIL-31000,Mississippi,Gulf,Jackson,2025-12-20,Wicked Choccy's,Standard Class,9.75,6.33,64.92,7,Delayed,Poor,3,3.42
US-2023-114860-CHO-SCR-58000,California,Pacific,Moreno Valley,2025-12-22,Lot's O' Nuts,Standard Class,28.80,20.00,69.44,5,Moderate Delay,Average,8,8.80
US-2023-114860-CHO-FUD-51000,California,Pacific,Moreno Valley,2025-12-22,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,6,Delayed,Average,2,2.40
US-2023-167507-CHO-TRI-54000,Oregon,Pacific,Redmond,2025-12-22,Wicked Choccy's,Standard Class,15.00,9.80,65.33,4,Moderate Delay,Good,4,5.20
US-2023-167507-CHO-MIL-31000,Oregon,Pacific,Redmond,2025-12-22,Wicked Choccy's,Standard Class,3.25,2.11,64.92,5,Moderate Delay,Average,1,1.14
US-2023-167507-CHO-NUT-13000,Oregon,Pacific,Redmond,2025-12-22,Lot's O' Nuts,Standard Class,34.90,24.90,71.35,7,Delayed,Poor,10,10.00
US-2023-149916-CHO-TRI-54000,Washington,Pacific,Seattle,2025-12-22,Wicked Choccy's,Second Class,15.00,9.80,65.33,3,On Time,Good,4,5.20
US-2023-103359-CHO-FUD-51000,New York,Atlantic,New York City,2025-12-22,Lot's O' Nuts,Standard Class,7.20,4.80,66.67,4,Moderate Delay,Good,2,2.40
US-2023-149916-CHO-FUD-51000,Washington,Pacific,Seattle,2025-12-22,Lot's O' Nuts,Second Class,3.60,2.40,66.67,5,Moderate Delay,Average,1,1.20
US-2023-115574-CHO-TRI-54000,Illinois,Interior,Chicago,2025-12-23,Wicked Choccy's,First Class,7.50,4.90,65.33,1,On Time,Excellent,2,2.60
US-2023-132829-CHO-NUT-13000,Texas,Interior,Houston,2025-12-23,Lot's O' Nuts,Second Class,6.98,4.98,71.35,3,On Time,Good,2,2.00
US-2023-137043-CHO-TRI-54000,Virginia,Gulf,Springfield,2025-12-23,Wicked Choccy's,Second Class,22.50,14.70,65.33,4,Moderate Delay,Good,6,7.80
US-2023-137043-CHO-TRI-54000,Virginia,Gulf,Springfield,2025-12-23,Wicked Choccy's,Second Class,11.25,7.35,65.33,3,On Time,Good,3,3.90
US-2023-135776-OTH-LIC-15000,Washington,Pacific,Seattle,2025-12-23,Secret Factory,Standard Class,40.00,20.00,50.00,4,Moderate Delay,Good,2,20.00
US-2023-135776-CHO-SCR-58000,Washington,Pacific,Seattle,2025-12-23,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,4,Moderate Delay,Good,3,3.30
US-2023-136049-CHO-SCR-58000,Ohio,Atlantic,Bowling Green,2025-12-23,Lot's O' Nuts,Standard Class,10.80,7.50,69.44,4,Moderate Delay,Good,3,3.30
US-2023-135776-OTH-KAZ-38000,Washington,Pacific,Seattle,2025-12-23,The Other Factory,Standard Class,6.50,0.50,7.69,4,Moderate Delay,Good,2,6.00
US-2023-157868-CHO-FUD-51000,Michigan,Interior,Grand Rapids,2025-12-23,Lot's O' Nuts,Standard Class,25.20,16.80,66.67,6,Delayed,Average,7,8.40
US-2023-132829-OTH-GUM-21000,Texas,Interior,Houston,2025-12-23,Secret Factory,Second Class,11.25,5.85,52.00,3,On Time,Good,9,5.40
